timestamp,sample_ms,batt_current_mA,batt_voltage_V,batt_charge_uAh,batt_soc_pct,batt_temp_C,cpu_temp_C,display_on,display_brightness_lin,core0_idle_ms,core1_idle_ms,core2_idle_ms,core3_idle_ms,core4_idle_ms,core5_idle_ms,core6_idle_ms,core7_idle_ms,cluster0_300000_ms,cluster0_576000_ms,cluster0_768000_ms,cluster0_1017600_ms,cluster0_1248000_ms,cluster0_1324800_ms,cluster0_1497600_ms,cluster0_1612800_ms,cluster0_1708800_ms,cluster0_1804800_ms,cluster1_300000_ms,cluster1_652800_ms,cluster1_806400_ms,cluster1_979200_ms,cluster1_1094400_ms,cluster1_1209600_ms,cluster1_1324800_ms,cluster1_1555200_ms,cluster1_1708800_ms,cluster1_1843200_ms,cluster1_1939200_ms,cluster1_2169600_ms,cluster1_2208000_ms,cluster1_2304000_ms,brightness_pct,cpu_load_pct
2025-05-26 02:15:20,2000,1480.713,3.816,2452320,51,38.3,70.3,1,1.0,1484,1492,1484,1493,1537,1531,1503,1487,0,1440,0,0,20,0,0,0,0,560,0,1470,0,0,0,0,0,0,0,0,0,10,0,540,,
2025-05-25 23:42:13,2000,1051.331,4.167,4244400,91,33.3,82.2,1,0.217,502,499,501,500,530,536,501,485,0,450,0,0,20,0,0,0,0,1550,0,480,0,0,0,0,0,0,0,0,0,0,0,1540,,
2025-05-25 23:16:35,2000,951.843,4.237,4527360,98,28.2,77.7,1,4e-05,494,498,496,495,540,539,482,490,0,480,0,0,20,0,0,0,0,1520,0,480,10,0,0,0,20,0,0,0,0,0,0,1510,,
2025-05-26 01:13:44,2000,1323.853,3.892,3159720,66,39.0,74.2,1,1.0,493,501,493,499,543,541,491,482,0,350,0,0,20,0,0,20,0,1630,0,370,0,10,0,0,20,0,0,0,1620,0,0,0,,
2025-05-26 00:43:22,2000,857.544,4.009,3584160,76,35.0,55.5,1,0.217,1489,1492,1481,1496,1536,1537,1485,1494,0,1400,0,0,120,0,0,0,0,500,0,1430,0,0,0,0,0,0,0,0,0,0,0,590,,
2025-05-25 23:28:23,2000,1097.107,4.308,4385880,95,30.3,80.6,1,0.047,486,501,485,495,535,538,501,494,0,460,0,0,60,0,0,0,0,1500,0,490,0,0,0,0,0,0,0,0,0,40,0,1490,,
2025-05-26 01:23:16,2000,156.86,3.891,3065400,65,39.8,37.6,1,4e-05,2000,2000,2000,2000,0,0,2000,1299,0,2040,0,0,0,0,20,0,0,0,0,2030,20,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 00:07:54,2000,1138.306,4.125,3867120,83,37.6,79.7,1,1.0,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,1020,1000,0,0,0,0,0,,
2025-05-25 23:45:16,2000,403.137,4.154,4197240,90,34.5,39.8,1,0.531,2000,2000,2000,2000,0,0,2000,1866,0,2040,0,0,20,0,0,20,0,0,0,2060,0,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 01:23:37,2000,120.239,3.891,3065400,65,39.8,37.2,1,4e-05,2000,2000,2000,2000,0,0,2000,2000,0,1800,230,0,40,0,0,20,0,0,0,2040,0,0,0,0,10,30,0,0,0,0,0,0,,
