train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,10,cpu,0,1148.62,26.37
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,10,cpu,0,929.57,22.98
RedmiNote10ProBlue,RedmiNote9,0.5,20,cpu,0,1542.04,50.87
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,20,cpu,0,1085.29,30.31
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,20,cpu,0,953.19,28.22
RedmiNote10ProBlue,RedmiNote9,0.5,30,cpu,0,1565.05,53.71
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,30,cpu,0,1071.07,31.77
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,30,cpu,0,984.29,30.4
RedmiNote10ProBlue,RedmiNote9,0.5,40,cpu,0,1574.02,54.48
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,40,cpu,0,1067.77,32.0
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,40,cpu,0,993.53,30.86
RedmiNote10ProBlue,RedmiNote9,0.5,50,cpu,0,1555.3,53.0
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,50,cpu,0,1073.47,31.31
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,50,cpu,0,977.76,29.85
RedmiNote10ProBlue,RedmiNote9,0.6,10,cpu,0,1511.12,46.26
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,10,cpu,0,1119.19,27.86
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,10,cpu,0,928.18,24.9
RedmiNote10ProBlue,RedmiNote9,0.6,20,cpu,0,1574.47,53.97
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,20,cpu,0,1071.26,31.8
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,20,cpu,0,984.99,30.43
RedmiNote10ProBlue,RedmiNote9,0.6,30,cpu,0,1601.41,56.03
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,30,cpu,0,1064.64,32.58
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,30,cpu,0,1010.77,31.76
RedmiNote10ProBlue,RedmiNote9,0.6,40,cpu,0,1597.16,55.79
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,40,cpu,0,1064.45,32.49
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,40,cpu,0,1007.5,31.62
RedmiNote10ProBlue,RedmiNote9,0.6,50,cpu,0,1587.45,55.29
