train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct
RedmiNote9,RedmiNote10ProPink,0.5,40,screen,0,578.03,11.86
RedmiNote9,RedmiNote9,0.5,50,screen,0,1051.81,26.79
RedmiNote9,RedmiNote10ProBlue,0.5,50,screen,0,834.12,14.45
RedmiNote9,RedmiNote10ProPink,0.5,50,screen,0,590.47,11.81
RedmiNote9,RedmiNote9,0.6,10,screen,0,1118.43,28.04
RedmiNote9,RedmiNote10ProBlue,0.6,10,screen,0,679.59,13.13
RedmiNote9,RedmiNote10ProPink,0.6,10,screen,0,551.29,11.63
RedmiNote9,RedmiNote9,0.6,20,screen,0,1049.11,27.13
RedmiNote9,RedmiNote10ProBlue,0.6,20,screen,0,784.05,13.99
RedmiNote9,RedmiNote10ProPink,0.6,20,screen,0,565.19,11.64
RedmiNote9,RedmiNote9,0.6,30,screen,0,1023.2,26.88
RedmiNote9,RedmiNote10ProBlue,0.6,30,screen,0,857.81,14.74
RedmiNote9,RedmiNote10ProPink,0.6,30,screen,0,606.27,12.05
RedmiNote9,RedmiNote9,0.6,40,screen,0,1010.89,26.62
RedmiNote9,RedmiNote10ProBlue,0.6,40,screen,0,902.61,15.14
RedmiNote9,RedmiNote10ProPink,0.6,40,screen,0,634.25,12.29
RedmiNote9,RedmiNote9,0.6,50,screen,0,1001.85,26.38
RedmiNote9,RedmiNote10ProBlue,0.6,50,screen,0,936.27,15.43
RedmiNote9,RedmiNote10ProPink,0.6,50,screen,0,653.63,12.45
RedmiNote9,RedmiNote9,0.7,10,screen,0,1100.82,27.77
RedmiNote9,RedmiNote10ProBlue,0.7,10,screen,0,688.01,13.11
RedmiNote9,RedmiNote10ProPink,0.7,10,screen,0,543.98,11.51
RedmiNote9,RedmiNote9,0.7,20,screen,0,1033.63,27.02
RedmiNote9,RedmiNote10ProBlue,0.7,20,screen,0,818.03,14.31
RedmiNote9,RedmiNote10ProPink,0.7,20,screen,0,580.29,11.78
RedmiNote9,RedmiNote9,0.7,30,screen,0,1015.33,26.52
RedmiNote9,RedmiNote10ProBlue,0.7,30,screen,0,911.16,15.13
RedmiNote9,RedmiNote10ProPink,0.7,30,screen,0,639.32,12.3
RedmiNote9,RedmiNote9,0.7,40,screen,0,1002.46,26.34
RedmiNote9,RedmiNote10ProBlue,0.7,40,screen,0,940.42,15.4
RedmiNote9,RedmiNote10ProPink,0.7,40,screen,0,657.1,12.47
RedmiNote9,RedmiNote9,0.7,50,screen,0,1005.1,26.34
RedmiNote9,RedmiNote10ProBlue,0.7,50,screen,0,928.79,15.28
RedmiNote9,RedmiNote10ProPink,0.7,50,screen,0,648.7,12.37
RedmiNote9,RedmiNote9,0.8,10,screen,0,1087.29,27.88
