timestamp,sample_ms,batt_current_mA,batt_voltage_V,batt_charge_uAh,batt_soc_pct,batt_temp_C,cpu_temp_C,display_on,display_brightness_lin,core0_idle_ms,core1_idle_ms,core2_idle_ms,core3_idle_ms,core4_idle_ms,core5_idle_ms,core6_idle_ms,core7_idle_ms,cluster0_300000_ms,cluster0_576000_ms,cluster0_768000_ms,cluster0_1017600_ms,cluster0_1248000_ms,cluster0_1324800_ms,cluster0_1497600_ms,cluster0_1612800_ms,cluster0_1708800_ms,cluster0_1804800_ms,cluster1_300000_ms,cluster1_652800_ms,cluster1_806400_ms,cluster1_979200_ms,cluster1_1094400_ms,cluster1_1209600_ms,cluster1_1324800_ms,cluster1_1555200_ms,cluster1_1708800_ms,cluster1_1843200_ms,cluster1_1939200_ms,cluster1_2169600_ms,cluster1_2208000_ms,cluster1_2304000_ms,brightness_pct,cpu_load_pct
2025-05-26 00:21:20,2000,550.232,4.22,4370790,88,36.6,41.7,1,1.0,1377,1572,1534,1521,1515,1510,1570,1525,0,1350,0,0,40,0,0,20,0,690,0,1440,20,20,30,0,0,0,0,0,0,10,0,570,,
2025-05-26 00:22:20,2000,1231.385,4.22,4370790,88,36.6,67.0,1,1.0,992,993,993,1005,1043,1045,988,989,0,880,100,0,20,0,0,20,0,1000,0,900,10,0,0,0,120,0,0,0,0,0,0,1000,,
2025-05-26 00:05:41,2000,434.57,4.194,4567230,92,33.7,41.4,1,0.531,2000,2000,1999,2000,0,0,2000,2000,0,2030,20,0,20,0,0,20,0,0,0,2070,0,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 00:07:58,2000,383.606,4.274,4567230,91,34.2,39.4,1,0.531,1231,1600,1551,1550,1656,1567,1108,1359,0,1310,210,0,20,30,20,20,0,460,0,1340,10,20,0,0,20,20,0,20,0,10,10,630,,
2025-05-26 00:20:59,2000,544.739,4.22,4370790,88,36.6,43.7,1,1.0,1540,1538,1493,1562,1730,1721,1554,1497,0,1240,0,0,30,0,0,20,0,780,0,1250,10,0,20,0,0,0,0,0,0,0,0,790,,
2025-05-25 23:48:30,2000,852.051,4.334,4763670,96,29.5,59.5,1,0.047,864,806,824,944,1036,1036,986,986,0,640,0,0,20,0,20,20,0,1320,0,980,10,0,0,0,20,0,0,0,20,10,0,980,,
2025-05-26 00:06:08,2000,450.134,4.194,4567230,92,33.7,38.8,1,0.531,2000,2000,2000,2000,2000,0,2000,2000,0,1820,200,0,20,0,0,40,0,20,0,2090,0,0,0,20,0,0,0,0,0,0,0,0,,
2025-05-26 02:09:39,2000,317.993,3.973,3241260,66,35.3,37.5,1,0.217,2000,2000,2000,2000,0,0,2000,2000,0,2060,0,0,20,0,0,20,0,0,0,2050,0,20,0,0,20,0,0,0,0,0,0,0,,
2025-05-26 00:37:47,2000,136.718,4.143,4223460,85,34.7,35.9,1,4e-05,2000,2000,2000,2000,0,0,2000,2000,0,2040,0,0,20,0,0,20,0,0,0,2040,0,0,0,40,0,0,0,0,0,0,0,0,,
2025-05-25 23:30:33,2000,137.329,4.427,4911000,100,28.5,31.7,1,4e-05,2000,2000,2000,2000,0,0,2000,2000,0,2040,0,0,20,0,10,20,0,0,0,2050,10,20,0,0,0,0,0,0,0,0,0,0,,
